 Municipio, Mesa, Censo, Censo total, Votos_electores, Votos_interventores, Votos_totales, Votos_nulos, Votos_blancos, P.S.O.E., F.I.A., CHA, EB, BAR, I.U., P.P., P.C.P.E., PACMA, UPyD, COMPROMISO CON ARAGON, PAR, PODEMOS, EQUO, C`s, RECORTES CERO
 Zaragoza, 4-064 -A, 568.0, 568.0, 399.0, 0.0, 399.0, 8.0, 6.0, 39.0, 0.0, 34.0, 8.0, 0.0, 15.0, 49.0, 0.0, 6.0, 6.0, 0.0, 7.0, 155.0, 1.0, 63.0, 2.0
 Zaragoza, 4-064 -B, 649.0, 649.0, 448.0, 0.0, 448.0, 3.0, 8.0, 45.0, 0.0, 32.0, 4.0, 1.0, 29.0, 59.0, 0.0, 5.0, 7.0, 2.0, 13.0, 166.0, 0.0, 73.0, 1.0
 Zaragoza, 4-064 -C, 627.0, 627.0, 433.0, 0.0, 433.0, 2.0, 9.0, 47.0, 0.0, 37.0, 4.0, 1.0, 27.0, 58.0, 2.0, 5.0, 5.0, 1.0, 7.0, 156.0, 0.0, 72.0, 0.0
 Zaragoza, 4-065 -A, 712.0, 712.0, 497.0, 0.0, 497.0, 5.0, 12.0, 50.0, 0.0, 40.0, 6.0, 1.0, 25.0, 68.0, 0.0, 7.0, 5.0, 2.0, 12.0, 169.0, 1.0, 93.0, 1.0
 Zaragoza, 4-065 -B, 642.0, 642.0, 442.0, 0.0, 442.0, 2.0, 5.0, 35.0, 0.0, 45.0, 6.0, 1.0, 22.0, 71.0, 0.0, 5.0, 6.0, 0.0, 13.0, 154.0, 0.0, 77.0, 0.0
 Zaragoza, 4-066 -A, 601.0, 601.0, 453.0, 0.0, 453.0, 5.0, 12.0, 43.0, 0.0, 42.0, 6.0, 0.0, 23.0, 74.0, 0.0, 8.0, 6.0, 2.0, 12.0, 148.0, 0.0, 72.0, 0.0
 Zaragoza, 4-066 -B, 734.0, 734.0, 551.0, 0.0, 551.0, 2.0, 3.0, 64.0, 1.0, 41.0, 7.0, 0.0, 28.0, 112.0, 0.0, 8.0, 15.0, 4.0, 15.0, 186.0, 0.0, 63.0, 2.0
 Zaragoza, 4-066 -C, 635.0, 635.0, 455.0, 0.0, 455.0, 2.0, 4.0, 64.0, 0.0, 40.0, 8.0, 0.0, 32.0, 89.0, 0.0, 5.0, 10.0, 1.0, 14.0, 112.0, 2.0, 72.0, 0.0
 Zaragoza, 4-067 -A, 678.0, 678.0, 456.0, 0.0, 456.0, 2.0, 12.0, 56.0, 0.0, 42.0, 6.0, 0.0, 37.0, 46.0, 0.0, 7.0, 5.0, 0.0, 6.0, 167.0, 1.0, 68.0, 1.0
 Zaragoza, 4-067 -B, 735.0, 735.0, 517.0, 0.0, 517.0, 7.0, 12.0, 66.0, 0.0, 30.0, 7.0, 0.0, 22.0, 61.0, 0.0, 12.0, 3.0, 1.0, 10.0, 194.0, 3.0, 89.0, 0.0
 Zaragoza, 4-068 -A, 541.0, 541.0, 370.0, 0.0, 370.0, 3.0, 5.0, 44.0, 0.0, 32.0, 4.0, 0.0, 17.0, 56.0, 0.0, 5.0, 5.0, 1.0, 8.0, 129.0, 1.0, 60.0, 0.0
 Zaragoza, 4-068 -B, 617.0, 617.0, 430.0, 0.0, 430.0, 3.0, 5.0, 43.0, 0.0, 32.0, 6.0, 1.0, 27.0, 61.0, 0.0, 6.0, 13.0, 0.0, 15.0, 146.0, 2.0, 69.0, 1.0
 Zaragoza, 4-068 -C, 542.0, 542.0, 366.0, 0.0, 366.0, 2.0, 6.0, 42.0, 0.0, 29.0, 3.0, 1.0, 18.0, 49.0, 0.0, 4.0, 7.0, 1.0, 12.0, 122.0, 0.0, 69.0, 1.0
 Zaragoza, 4-069 -A, 619.0, 619.0, 373.0, 0.0, 373.0, 3.0, 6.0, 36.0, 0.0, 25.0, 8.0, 0.0, 22.0, 53.0, 0.0, 6.0, 8.0, 1.0, 7.0, 154.0, 1.0, 43.0, 0.0
 Zaragoza, 4-069 -B, 586.0, 586.0, 379.0, 0.0, 379.0, 3.0, 6.0, 42.0, 0.0, 34.0, 2.0, 3.0, 15.0, 41.0, 0.0, 10.0, 4.0, 0.0, 7.0, 147.0, 0.0, 65.0, 0.0
 Zaragoza, 4-070 -A, 600.0, 600.0, 439.0, 0.0, 439.0, 1.0, 5.0, 57.0, 0.0, 81.0, 5.0, 0.0, 11.0, 49.0, 1.0, 10.0, 1.0, 2.0, 10.0, 125.0, 0.0, 79.0, 2.0
 Zaragoza, 4-070 -B, 734.0, 734.0, 508.0, 0.0, 508.0, 4.0, 7.0, 51.0, 0.0, 93.0, 5.0, 0.0, 22.0, 65.0, 0.0, 7.0, 6.0, 2.0, 6.0, 175.0, 1.0, 64.0, 0.0
 Zaragoza, 4-070 -C, 635.0, 635.0, 452.0, 0.0, 452.0, 4.0, 10.0, 41.0, 0.0, 84.0, 2.0, 1.0, 11.0, 52.0, 0.0, 7.0, 4.0, 0.0, 9.0, 161.0, 0.0, 66.0, 0.0
 Zaragoza, 5-001 -A, 701.0, 701.0, 516.0, 0.0, 516.0, 3.0, 14.0, 115.0, 0.0, 30.0, 7.0, 1.0, 31.0, 125.0, 0.0, 1.0, 1.0, 2.0, 15.0, 131.0, 0.0, 40.0, 0.0
 Zaragoza, 5-001 -B, 735.0, 735.0, 528.0, 0.0, 528.0, 6.0, 9.0, 112.0, 0.0, 30.0, 13.0, 0.0, 22.0, 132.0, 0.0, 4.0, 4.0, 1.0, 31.0, 120.0, 0.0, 42.0, 2.0
 Zaragoza, 5-002 -A, 738.0, 738.0, 504.0, 0.0, 504.0, 3.0, 8.0, 79.0, 3.0, 32.0, 2.0, 0.0, 24.0, 132.0, 1.0, 7.0, 6.0, 1.0, 27.0, 116.0, 1.0, 59.0, 3.0
 Zaragoza, 5-002 -B, 620.0, 620.0, 422.0, 0.0, 422.0, 1.0, 5.0, 70.0, 2.0, 23.0, 2.0, 0.0, 30.0, 115.0, 0.0, 3.0, 8.0, 0.0, 18.0, 91.0, 0.0, 53.0, 1.0
 Zaragoza, 5-003 -U, 763.0, 764.0, 499.0, 0.0, 499.0, 0.0, 5.0, 109.0, 0.0, 24.0, 2.0, 0.0, 22.0, 161.0, 0.0, 3.0, 10.0, 3.0, 10.0, 91.0, 1.0, 58.0, 0.0
 Zaragoza, 5-004 -A, 611.0, 611.0, 405.0, 0.0, 405.0, 7.0, 2.0, 61.0, 0.0, 8.0, 9.0, 2.0, 11.0, 168.0, 0.0, 2.0, 6.0, 0.0, 11.0, 63.0, 0.0, 55.0, 0.0
 Zaragoza, 5-004 -B, 670.0, 670.0, 488.0, 0.0, 488.0, 2.0, 15.0, 71.0, 0.0, 13.0, 4.0, 2.0, 11.0, 217.0, 1.0, 2.0, 4.0, 0.0, 16.0, 88.0, 0.0, 42.0, 0.0
 Zaragoza, 5-005 -A, 428.0, 428.0, 293.0, 1.0, 294.0, 2.0, 5.0, 37.0, 0.0, 22.0, 2.0, 0.0, 10.0, 130.0, 1.0, 2.0, 6.0, 2.0, 7.0, 34.0, 0.0, 34.0, 0.0
 Zaragoza, 5-005 -B, 447.0, 447.0, 305.0, 0.0, 305.0, 2.0, 5.0, 38.0, 0.0, 10.0, 3.0, 0.0, 8.0, 112.0, 0.0, 4.0, 5.0, 0.0, 12.0, 54.0, 0.0, 51.0, 1.0
 Zaragoza, 5-006 -A, 502.0, 502.0, 306.0, 0.0, 306.0, 2.0, 3.0, 54.0, 1.0, 10.0, 2.0, 0.0, 17.0, 122.0, 0.0, 3.0, 4.0, 1.0, 7.0, 50.0, 0.0, 30.0, 0.0
 Zaragoza, 5-006 -B, 512.0, 512.0, 305.0, 0.0, 305.0, 0.0, 10.0, 57.0, 1.0, 9.0, 6.0, 1.0, 14.0, 118.0, 0.0, 2.0, 2.0, 0.0, 13.0, 50.0, 0.0, 22.0, 0.0
 Zaragoza, 5-007 -A, 635.0, 635.0, 447.0, 0.0, 447.0, 3.0, 6.0, 91.0, 0.0, 17.0, 6.0, 0.0, 14.0, 122.0, 0.0, 1.0, 5.0, 1.0, 29.0, 96.0, 0.0, 56.0, 0.0
 Zaragoza, 5-007 -B, 703.0, 703.0, 483.0, 0.0, 483.0, 7.0, 6.0, 96.0, 0.0, 27.0, 6.0, 0.0, 23.0, 148.0, 0.0, 2.0, 9.0, 1.0, 21.0, 85.0, 0.0, 52.0, 0.0
 Zaragoza, 5-008 -A, 661.0, 661.0, 415.0, 0.0, 415.0, 7.0, 10.0, 87.0, 0.0, 27.0, 5.0, 2.0, 26.0, 97.0, 1.0, 2.0, 3.0, 1.0, 14.0, 91.0, 1.0, 41.0, 0.0
 Zaragoza, 5-008 -B, 595.0, 595.0, 386.0, 0.0, 386.0, 1.0, 6.0, 83.0, 0.0, 19.0, 2.0, 1.0, 14.0, 86.0, 0.0, 5.0, 4.0, 1.0, 17.0, 95.0, 1.0, 50.0, 1.0
 Zaragoza, 5-009 -A, 494.0, 494.0, 321.0, 0.0, 321.0, 3.0, 4.0, 53.0, 0.0, 13.0, 4.0, 0.0, 27.0, 89.0, 0.0, 1.0, 7.0, 0.0, 21.0, 60.0, 1.0, 38.0, 0.0
 Zaragoza, 5-009 -B, 534.0, 534.0, 359.0, 0.0, 359.0, 8.0, 5.0, 51.0, 0.0, 11.0, 2.0, 1.0, 18.0, 99.0, 1.0, 6.0, 8.0, 0.0, 17.0, 77.0, 2.0, 52.0, 1.0
 Zaragoza, 5-010 -A, 474.0, 474.0, 263.0, 0.0, 263.0, 3.0, 4.0, 67.0, 0.0, 12.0, 5.0, 0.0, 13.0, 70.0, 0.0, 2.0, 2.0, 0.0, 11.0, 51.0, 0.0, 21.0, 2.0
 Zaragoza, 5-010 -B, 509.0, 510.0, 301.0, 0.0, 301.0, 2.0, 6.0, 61.0, 1.0, 20.0, 2.0, 0.0, 14.0, 82.0, 0.0, 6.0, 6.0, 1.0, 14.0, 68.0, 0.0, 15.0, 3.0
 Zaragoza, 5-011 -U, 661.0, 662.0, 403.0, 0.0, 403.0, 3.0, 7.0, 82.0, 1.0, 17.0, 3.0, 1.0, 25.0, 110.0, 1.0, 5.0, 6.0, 1.0, 18.0, 90.0, 0.0, 33.0, 0.0
 Zaragoza, 5-012 -A, 652.0, 653.0, 438.0, 0.0, 438.0, 5.0, 5.0, 108.0, 0.0, 27.0, 5.0, 0.0, 20.0, 114.0, 0.0, 1.0, 2.0, 1.0, 25.0, 91.0, 0.0, 34.0, 0.0
 Zaragoza, 5-012 -B, 697.0, 697.0, 490.0, 0.0, 490.0, 4.0, 8.0, 127.0, 3.0, 21.0, 8.0, 0.0, 32.0, 113.0, 1.0, 2.0, 4.0, 1.0, 24.0, 101.0, 1.0, 38.0, 2.0
 Zaragoza, 5-013 -A, 499.0, 499.0, 309.0, 0.0, 309.0, 1.0, 5.0, 70.0, 0.0, 22.0, 6.0, 1.0, 19.0, 62.0, 0.0, 5.0, 3.0, 2.0, 19.0, 63.0, 0.0, 31.0, 0.0
 Zaragoza, 5-013 -B, 580.0, 580.0, 365.0, 0.0, 365.0, 4.0, 3.0, 78.0, 2.0, 26.0, 6.0, 1.0, 17.0, 69.0, 2.0, 3.0, 7.0, 5.0, 11.0, 92.0, 1.0, 37.0, 1.0
 Zaragoza, 5-014 -A, 548.0, 549.0, 395.0, 0.0, 395.0, 6.0, 6.0, 54.0, 0.0, 9.0, 3.0, 0.0, 4.0, 156.0, 0.0, 0.0, 3.0, 0.0, 23.0, 64.0, 1.0, 65.0, 1.0
 Zaragoza, 5-014 -B, 603.0, 604.0, 395.0, 0.0, 395.0, 1.0, 7.0, 48.0, 3.0, 16.0, 5.0, 0.0, 13.0, 163.0, 0.0, 1.0, 9.0, 0.0, 16.0, 50.0, 1.0, 61.0, 1.0
 Zaragoza, 5-015 -A, 446.0, 446.0, 291.0, 0.0, 291.0, 2.0, 4.0, 65.0, 0.0, 19.0, 3.0, 0.0, 11.0, 82.0, 0.0, 4.0, 3.0, 2.0, 15.0, 66.0, 0.0, 15.0, 0.0
 Zaragoza, 5-015 -B, 517.0, 517.0, 308.0, 0.0, 308.0, 2.0, 8.0, 74.0, 0.0, 19.0, 0.0, 1.0, 12.0, 61.0, 0.0, 3.0, 5.0, 0.0, 14.0, 88.0, 0.0, 21.0, 0.0
 Zaragoza, 5-016 -U, 586.0, 587.0, 325.0, 0.0, 325.0, 4.0, 8.0, 105.0, 0.0, 18.0, 7.0, 0.0, 15.0, 54.0, 0.0, 3.0, 2.0, 0.0, 19.0, 71.0, 1.0, 18.0, 0.0
 Zaragoza, 5-017 -U, 536.0, 536.0, 327.0, 0.0, 327.0, 2.0, 8.0, 66.0, 4.0, 12.0, 0.0, 0.0, 23.0, 69.0, 0.0, 7.0, 8.0, 1.0, 11.0, 82.0, 1.0, 32.0, 1.0
 Zaragoza, 5-018 -U, 721.0, 721.0, 508.0, 0.0, 508.0, 4.0, 7.0, 100.0, 1.0, 25.0, 1.0, 0.0, 32.0, 135.0, 1.0, 2.0, 3.0, 0.0, 30.0, 115.0, 3.0, 48.0, 1.0
 Zaragoza, 5-019 -A, 580.0, 580.0, 373.0, 0.0, 373.0, 6.0, 1.0, 85.0, 0.0, 23.0, 2.0, 0.0, 12.0, 76.0, 0.0, 4.0, 2.0, 0.0, 10.0, 118.0, 1.0, 32.0, 1.0
 Zaragoza, 5-019 -B, 584.0, 585.0, 333.0, 0.0, 333.0, 5.0, 3.0, 61.0, 0.0, 31.0, 2.0, 0.0, 21.0, 83.0, 0.0, 4.0, 2.0, 1.0, 11.0, 76.0, 0.0, 33.0, 0.0
 Zaragoza, 5-020 -A, 483.0, 483.0, 301.0, 0.0, 301.0, 4.0, 9.0, 63.0, 0.0, 18.0, 5.0, 0.0, 18.0, 52.0, 2.0, 3.0, 1.0, 1.0, 10.0, 89.0, 0.0, 25.0, 1.0
 Zaragoza, 5-020 -B, 540.0, 540.0, 335.0, 0.0, 335.0, 3.0, 2.0, 82.0, 0.0, 19.0, 6.0, 1.0, 24.0, 57.0, 0.0, 7.0, 4.0, 1.0, 7.0, 90.0, 0.0, 31.0, 1.0
 Zaragoza, 5-021 -U, 662.0, 663.0, 411.0, 0.0, 411.0, 1.0, 9.0, 93.0, 1.0, 26.0, 2.0, 1.0, 33.0, 106.0, 2.0, 0.0, 3.0, 0.0, 9.0, 84.0, 1.0, 39.0, 1.0
 Zaragoza, 5-022 -A, 604.0, 605.0, 377.0, 0.0, 377.0, 2.0, 11.0, 69.0, 1.0, 19.0, 6.0, 0.0, 22.0, 73.0, 0.0, 10.0, 3.0, 0.0, 13.0, 100.0, 2.0, 44.0, 2.0
 Zaragoza, 5-022 -B, 674.0, 674.0, 409.0, 0.0, 409.0, 4.0, 5.0, 71.0, 0.0, 24.0, 1.0, 1.0, 28.0, 88.0, 0.0, 6.0, 4.0, 2.0, 9.0, 117.0, 1.0, 41.0, 7.0
 Zaragoza, 5-023 -A, 485.0, 486.0, 254.0, 0.0, 254.0, 1.0, 1.0, 51.0, 1.0, 17.0, 2.0, 1.0, 19.0, 55.0, 0.0, 3.0, 1.0, 0.0, 8.0, 74.0, 3.0, 17.0, 0.0
 Zaragoza, 5-023 -B, 500.0, 500.0, 292.0, 0.0, 292.0, 3.0, 11.0, 56.0, 2.0, 13.0, 5.0, 0.0, 10.0, 79.0, 0.0, 5.0, 2.0, 0.0, 15.0, 69.0, 1.0, 20.0, 1.0
 Zaragoza, 5-024 -U, 662.0, 662.0, 386.0, 0.0, 386.0, 9.0, 0.0, 67.0, 0.0, 21.0, 2.0, 0.0, 29.0, 118.0, 0.0, 5.0, 6.0, 0.0, 10.0, 76.0, 5.0, 36.0, 2.0
 Zaragoza, 5-025 -A, 408.0, 408.0, 239.0, 0.0, 239.0, 3.0, 4.0, 48.0, 0.0, 9.0, 2.0, 0.0, 10.0, 56.0, 1.0, 2.0, 3.0, 1.0, 12.0, 68.0, 0.0, 19.0, 1.0
 Zaragoza, 5-025 -B, 461.0, 461.0, 282.0, 0.0, 282.0, 1.0, 7.0, 40.0, 2.0, 10.0, 6.0, 0.0, 9.0, 73.0, 0.0, 5.0, 3.0, 1.0, 11.0, 83.0, 0.0, 30.0, 1.0
 Zaragoza, 5-026 -A, 453.0, 453.0, 325.0, 0.0, 325.0, 3.0, 9.0, 48.0, 0.0, 9.0, 2.0, 0.0, 11.0, 116.0, 1.0, 1.0, 8.0, 1.0, 15.0, 61.0, 0.0, 40.0, 0.0
 Zaragoza, 5-026 -B, 498.0, 498.0, 349.0, 0.0, 349.0, 4.0, 8.0, 38.0, 0.0, 17.0, 5.0, 2.0, 10.0, 124.0, 0.0, 1.0, 9.0, 0.0, 13.0, 78.0, 1.0, 39.0, 0.0
 Zaragoza, 5-027 -U, 772.0, 772.0, 481.0, 0.0, 481.0, 6.0, 5.0, 85.0, 0.0, 19.0, 2.0, 1.0, 17.0, 139.0, 0.0, 5.0, 6.0, 0.0, 11.0, 112.0, 0.0, 72.0, 1.0
 Zaragoza, 5-028 -A, 567.0, 567.0, 359.0, 0.0, 359.0, 3.0, 8.0, 37.0, 0.0, 14.0, 5.0, 0.0, 13.0, 147.0, 0.0, 1.0, 9.0, 0.0, 12.0, 69.0, 0.0, 40.0, 1.0
 Zaragoza, 5-028 -B, 545.0, 545.0, 382.0, 0.0, 382.0, 4.0, 3.0, 56.0, 0.0, 19.0, 2.0, 0.0, 6.0, 177.0, 0.0, 3.0, 5.0, 0.0, 10.0, 62.0, 1.0, 34.0, 0.0
 Zaragoza, 5-030 -A, 447.0, 447.0, 288.0, 0.0, 288.0, 2.0, 5.0, 32.0, 0.0, 6.0, 1.0, 0.0, 11.0, 122.0, 0.0, 3.0, 4.0, 2.0, 9.0, 62.0, 0.0, 29.0, 0.0
 Zaragoza, 5-030 -B, 440.0, 440.0, 270.0, 0.0, 270.0, 3.0, 5.0, 32.0, 0.0, 8.0, 2.0, 0.0, 9.0, 114.0, 0.0, 1.0, 2.0, 0.0, 14.0, 53.0, 1.0, 26.0, 0.0
 Zaragoza, 5-031 -A, 542.0, 542.0, 365.0, 0.0, 365.0, 4.0, 5.0, 55.0, 0.0, 11.0, 5.0, 0.0, 23.0, 131.0, 0.0, 4.0, 9.0, 0.0, 18.0, 64.0, 0.0, 36.0, 0.0
 Zaragoza, 5-031 -B, 590.0, 590.0, 362.0, 0.0, 362.0, 6.0, 4.0, 66.0, 0.0, 13.0, 7.0, 1.0, 18.0, 119.0, 0.0, 0.0, 10.0, 0.0, 8.0, 74.0, 1.0, 35.0, 0.0
 Zaragoza, 5-032 -U, 693.0, 693.0, 460.0, 0.0, 460.0, 2.0, 8.0, 73.0, 0.0, 27.0, 8.0, 0.0, 33.0, 128.0, 1.0, 8.0, 8.0, 0.0, 12.0, 115.0, 0.0, 36.0, 1.0
 Zaragoza, 5-033 -A, 594.0, 594.0, 388.0, 0.0, 388.0, 3.0, 6.0, 79.0, 0.0, 20.0, 10.0, 1.0, 15.0, 109.0, 0.0, 2.0, 2.0, 0.0, 10.0, 87.0, 1.0, 42.0, 1.0
 Zaragoza, 5-033 -B, 574.0, 574.0, 381.0, 0.0, 381.0, 4.0, 3.0, 67.0, 0.0, 19.0, 6.0, 1.0, 18.0, 100.0, 0.0, 2.0, 8.0, 2.0, 14.0, 99.0, 0.0, 38.0, 0.0
 Zaragoza, 5-034 -A, 739.0, 739.0, 505.0, 0.0, 505.0, 1.0, 9.0, 66.0, 0.0, 16.0, 5.0, 0.0, 31.0, 176.0, 1.0, 3.0, 6.0, 3.0, 33.0, 95.0, 0.0, 60.0, 0.0
 Zaragoza, 5-034 -B, 661.0, 661.0, 457.0, 0.0, 457.0, 4.0, 6.0, 54.0, 1.0, 14.0, 5.0, 1.0, 20.0, 171.0, 1.0, 2.0, 3.0, 2.0, 12.0, 102.0, 0.0, 59.0, 0.0
 Zaragoza, 5-036 -A, 540.0, 540.0, 321.0, 0.0, 321.0, 2.0, 4.0, 76.0, 0.0, 23.0, 3.0, 1.0, 14.0, 58.0, 0.0, 4.0, 2.0, 0.0, 13.0, 85.0, 0.0, 36.0, 0.0
 Zaragoza, 5-036 -B, 588.0, 588.0, 367.0, 0.0, 367.0, 5.0, 2.0, 81.0, 0.0, 27.0, 6.0, 0.0, 18.0, 62.0, 3.0, 2.0, 6.0, 2.0, 7.0, 107.0, 2.0, 35.0, 2.0
 Zaragoza, 5-037 -A, 436.0, 436.0, 233.0, 0.0, 233.0, 4.0, 5.0, 28.0, 0.0, 16.0, 0.0, 0.0, 14.0, 49.0, 1.0, 0.0, 2.0, 3.0, 13.0, 66.0, 0.0, 32.0, 0.0
 Zaragoza, 5-037 -B, 428.0, 428.0, 257.0, 0.0, 257.0, 2.0, 3.0, 51.0, 0.0, 11.0, 4.0, 1.0, 22.0, 47.0, 1.0, 5.0, 3.0, 0.0, 5.0, 78.0, 2.0, 19.0, 3.0
 Zaragoza, 5-038 -U, 744.0, 744.0, 449.0, 0.0, 449.0, 5.0, 9.0, 77.0, 4.0, 25.0, 5.0, 0.0, 27.0, 101.0, 0.0, 6.0, 7.0, 2.0, 14.0, 120.0, 1.0, 46.0, 0.0
 Zaragoza, 5-039 -A, 462.0, 462.0, 269.0, 0.0, 269.0, 2.0, 5.0, 56.0, 0.0, 22.0, 1.0, 0.0, 16.0, 52.0, 0.0, 3.0, 4.0, 2.0, 6.0, 71.0, 3.0, 21.0, 5.0
 Zaragoza, 5-039 -B, 467.0, 467.0, 258.0, 0.0, 258.0, 3.0, 13.0, 66.0, 1.0, 7.0, 2.0, 0.0, 20.0, 54.0, 0.0, 1.0, 1.0, 1.0, 8.0, 68.0, 0.0, 13.0, 0.0
 Zaragoza, 5-040 -A, 440.0, 440.0, 279.0, 0.0, 279.0, 2.0, 1.0, 62.0, 0.0, 15.0, 1.0, 0.0, 16.0, 54.0, 0.0, 0.0, 4.0, 2.0, 12.0, 90.0, 0.0, 20.0, 0.0
 Zaragoza, 5-040 -B, 526.0, 526.0, 329.0, 0.0, 329.0, 2.0, 7.0, 73.0, 0.0, 16.0, 3.0, 0.0, 18.0, 83.0, 1.0, 2.0, 3.0, 3.0, 9.0, 77.0, 2.0, 29.0, 1.0
 Zaragoza, 5-041 -A, 536.0, 536.0, 324.0, 0.0, 324.0, 1.0, 4.0, 61.0, 2.0, 15.0, 3.0, 0.0, 18.0, 98.0, 0.0, 4.0, 2.0, 2.0, 7.0, 85.0, 0.0, 22.0, 0.0
 Zaragoza, 5-041 -B, 464.0, 464.0, 292.0, 0.0, 292.0, 7.0, 3.0, 49.0, 0.0, 14.0, 3.0, 1.0, 17.0, 85.0, 0.0, 1.0, 3.0, 3.0, 10.0, 74.0, 0.0, 22.0, 0.0
 Zaragoza, 5-042 -A, 532.0, 532.0, 295.0, 0.0, 295.0, 3.0, 1.0, 58.0, 1.0, 15.0, 7.0, 3.0, 21.0, 45.0, 0.0, 2.0, 4.0, 4.0, 6.0, 93.0, 1.0, 30.0, 1.0
 Zaragoza, 5-042 -B, 569.0, 569.0, 343.0, 0.0, 343.0, 1.0, 1.0, 74.0, 0.0, 19.0, 6.0, 2.0, 15.0, 58.0, 1.0, 4.0, 0.0, 9.0, 8.0, 122.0, 0.0, 23.0, 0.0
 Zaragoza, 5-043 -A, 586.0, 586.0, 359.0, 0.0, 359.0, 2.0, 7.0, 89.0, 0.0, 23.0, 3.0, 1.0, 21.0, 79.0, 0.0, 2.0, 3.0, 1.0, 13.0, 75.0, 0.0, 39.0, 1.0
 Zaragoza, 5-043 -B, 614.0, 614.0, 387.0, 0.0, 387.0, 0.0, 4.0, 90.0, 0.0, 32.0, 4.0, 3.0, 20.0, 77.0, 0.0, 5.0, 5.0, 0.0, 11.0, 97.0, 0.0, 38.0, 1.0
 Zaragoza, 5-044 -A, 625.0, 626.0, 389.0, 0.0, 389.0, 5.0, 9.0, 91.0, 0.0, 24.0, 7.0, 0.0, 12.0, 80.0, 0.0, 2.0, 1.0, 3.0, 20.0, 96.0, 0.0, 38.0, 1.0
 Zaragoza, 5-044 -B, 692.0, 692.0, 434.0, 0.0, 434.0, 7.0, 6.0, 106.0, 1.0, 19.0, 3.0, 0.0, 21.0, 96.0, 0.0, 4.0, 0.0, 4.0, 17.0, 113.0, 2.0, 34.0, 1.0
 Zaragoza, 5-045 -A, 458.0, 458.0, 291.0, 0.0, 291.0, 1.0, 8.0, 68.0, 0.0, 16.0, 2.0, 0.0, 17.0, 56.0, 0.0, 4.0, 2.0, 0.0, 14.0, 72.0, 1.0, 29.0, 1.0
 Zaragoza, 5-045 -B, 486.0, 486.0, 312.0, 0.0, 312.0, 3.0, 5.0, 64.0, 0.0, 22.0, 2.0, 0.0, 13.0, 57.0, 0.0, 2.0, 4.0, 1.0, 29.0, 87.0, 1.0, 22.0, 0.0
 Zaragoza, 5-046 -U, 821.0, 822.0, 513.0, 0.0, 513.0, 2.0, 16.0, 104.0, 3.0, 27.0, 7.0, 1.0, 34.0, 108.0, 1.0, 2.0, 3.0, 1.0, 17.0, 136.0, 1.0, 45.0, 5.0
 Zaragoza, 5-047 -A, 673.0, 673.0, 375.0, 0.0, 375.0, 3.0, 6.0, 63.0, 1.0, 15.0, 4.0, 0.0, 22.0, 99.0, 1.0, 5.0, 2.0, 4.0, 10.0, 101.0, 0.0, 39.0, 0.0
 Zaragoza, 5-047 -B, 756.0, 758.0, 488.0, 0.0, 488.0, 8.0, 10.0, 83.0, 0.0, 25.0, 3.0, 0.0, 37.0, 111.0, 0.0, 3.0, 0.0, 4.0, 20.0, 133.0, 0.0, 51.0, 0.0
 Zaragoza, 5-048 -A, 436.0, 436.0, 271.0, 0.0, 271.0, 2.0, 4.0, 63.0, 0.0, 19.0, 5.0, 1.0, 14.0, 56.0, 0.0, 1.0, 0.0, 0.0, 12.0, 62.0, 1.0, 30.0, 1.0
 Zaragoza, 5-048 -B, 466.0, 466.0, 311.0, 0.0, 311.0, 1.0, 10.0, 61.0, 1.0, 9.0, 4.0, 0.0, 12.0, 78.0, 0.0, 0.0, 4.0, 0.0, 16.0, 80.0, 0.0, 35.0, 0.0
 Zaragoza, 5-049 -U, 745.0, 745.0, 442.0, 0.0, 442.0, 7.0, 11.0, 86.0, 0.0, 33.0, 8.0, 3.0, 26.0, 95.0, 0.0, 4.0, 3.0, 1.0, 20.0, 107.0, 0.0, 38.0, 0.0
 Zaragoza, 5-050 -U, 655.0, 655.0, 444.0, 0.0, 444.0, 4.0, 9.0, 80.0, 0.0, 16.0, 4.0, 4.0, 16.0, 156.0, 0.0, 4.0, 6.0, 0.0, 15.0, 88.0, 3.0, 38.0, 1.0
 Zaragoza, 6-001 -A, 444.0, 444.0, 304.0, 0.0, 304.0, 0.0, 5.0, 44.0, 0.0, 11.0, 3.0, 0.0, 9.0, 118.0, 0.0, 3.0, 1.0, 0.0, 15.0, 66.0, 0.0, 28.0, 1.0
 Zaragoza, 6-001 -B, 458.0, 458.0, 311.0, 0.0, 311.0, 2.0, 6.0, 54.0, 1.0, 10.0, 1.0, 0.0, 12.0, 128.0, 0.0, 2.0, 1.0, 0.0, 13.0, 53.0, 0.0, 28.0, 0.0
 Zaragoza, 6-002 -U, 657.0, 657.0, 441.0, 0.0, 441.0, 4.0, 10.0, 77.0, 1.0, 12.0, 7.0, 1.0, 17.0, 138.0, 1.0, 3.0, 5.0, 1.0, 20.0, 86.0, 3.0, 54.0, 1.0
 Zaragoza, 6-003 -A, 617.0, 617.0, 393.0, 0.0, 393.0, 5.0, 7.0, 90.0, 0.0, 23.0, 7.0, 1.0, 14.0, 104.0, 0.0, 0.0, 3.0, 2.0, 21.0, 88.0, 0.0, 28.0, 0.0
